"STUDENT_NUMBER","GRADE_LEVEL","WEEKHOURS"
122233,10,26.5909090909091
121693,9,27.8574810606061
120158,12,14.9550189393939
120083,12,18.2073863636364
121543,9,28.0610795454545
125102,11,25.1870265151515
121561,9,27.5804924242424
121682,9,28.0610795454545
124533,12,13.5913825757576
124255,12,17.2769886363636
126443,9,27.6586174242424
124395,12,18.139678030303
121584,9,27.6586174242424
120456,11,18.0965909090909
125178,11,19.4015151515152
119959,12,23.1221590909091
120473,11,26.1316287878788
120961,10,28.1628787878788
121078,10,27.5071022727273
122353,9,28.0610795454545
125398,11,20.5255681818182
126455,9,30.9232954545455
124103,11,35.6344696969697
119832,12,21.1695075757576
119794,12,17.6770833333333
124587,12,12.0285714285714
