"STUDENT_NUMBER","GRADE_LEVEL","WEEKHOURS"
125966,10,18.3830492424242
124060,12,17.2632575757576
123744,9,21.1529356060606
125185,11,19.8697916666667
124985,9,22.0359848484848
125762,10,21.3257575757576
125931,9,21.3565340909091
121549,9,19.9952651515152
123232,11,17.3106060606061
121068,10,24.4081439393939
126576,10,18.3925189393939
123260,10,30.0426136363636
120537,11,21.5932765151515
122690,9,24.5075757575758
121675,9,21.9578598484848
121709,9,21.5601325757576
120992,10,21.3825757575758
121028,10,26.3068181818182
120960,10,21.7282196969697
122251,12,9.41287878787879
119523,12,8.66003787878788
122406,12,16.5648674242424
121611,9,23.0658143939394
121042,10,22.3390151515152
119524,12,24.5388257575758
119943,12,13.0847537878788
123253,12,13.5203598484848
119337,12,15.7807765151515
119621,12,17.5809659090909
124581,12,10.7694128787879
125143,11,16.6358901515152
125209,11,14.4767992424242
124564,12,16.4839743589744
121856,10,32.0880681818182
125354,9,20.7788825757576
122022,9,22.2679924242424
126434,9,20.764678030303
123104,11,15.8854166666667
125408,9,22.2703598484848
124933,10,21.6145833333333
119423,12,14.1714015151515
124525,12,22.6567234848485
119593,12,15.4711174242424
126413,9,21.9057765151515
126498,9,23.7831439393939
121602,9,22.1543560606061
121603,9,21.5317234848485
121680,9,23.2291666666667
121558,9,21.5956439393939
121671,9,19.9550189393939
124498,9,22.2679924242424
121691,9,21.3967803030303
126407,9,22.4550189393939
123061,9,21.9294507575758
120937,10,20.920928030303
122944,9,22.3697916666667
126430,9,18.6837121212121
125940,9,22.6609848484848
125548,9,24.5075757575758
123385,9,20.5232007575758
121677,9,21.4251893939394
123800,9,23.1368371212121
125739,10,20.8641098484848
125744,10,19.782196969697
120985,10,22.6917613636364
125838,10,20.6794507575758
125841,10,25.3196022727273
121629,9,21.1624053030303
126558,10,20.094696969697
125737,10,19.5336174242424
121643,9,22.8527462121212
120997,10,19.704071969697
126800,10,19.2092803030303
122771,10,17.561553030303
120886,10,15.3669507575758
120933,10,19.4010416666667
123689,10,21.2452651515152
125833,10,17.1141098484848
125146,11,19.5999053030303
125116,11,17.2433712121212
120505,11,16.2831439393939
122309,11,16.7405303030303
120436,11,27.3200757575758
120991,10,23.9464962121212
120364,11,23.4090909090909
121112,11,20.4928977272727
120504,11,22.5108901515152
121366,11,16.110321969697
119672,11,20.3811553030303
125130,11,26.9152462121212
120615,11,15.7504734848485
120819,12,23.4895833333333
124501,12,11.7233333333333
124333,12,13.5535037878788
120137,12,14.077178030303
122210,12,17.3726325757576
120105,12,14.7840909090909
120516,11,17.7391098484848
119883,12,16.5719696969697
119437,12,20.530303030303
119508,12,14.5923295454545
124076,11,22.1472537878788
123567,11,22.2670454545455
119472,12,10.984375
119493,12,22.3811553030303
120503,11,22.3963068181818
122196,12,13.0089962121212
124548,12,14.3068181818182
126186,9,21.5293560606061
121035,10,23.4848484848485
122688,12,14.0672348484848
125361,10,17.7580492424242
121571,9,20.6510416666667
120529,11,23.1586174242424
120173,12,20.1908143939394
120964,10,21.3920454545455
119507,12,22.327178030303
121687,9,21.4015151515152
121583,9,21.4251893939394
121548,9,21.4441287878788
124521,12,15.5833333333333
121707,9,20.3077651515152
121021,11,20.0525568181818
122331,12,17.6089015151515
121585,9,24.5075757575758
121459,12,19.717803030303
125266,12,18.3925189393939
120588,11,23.3854166666667
120356,11,22.8527462121212
120889,10,30.5658143939394
121083,10,30.5658143939394
120449,11,30.5658143939394
125091,10,21.5317234848485
125063,12,16.032196969697
119263,12,14.1212121212121
124566,12,11.6027462121212
120714,11,19.2069128787879
120519,11,26.2760416666667
126633,10,21.2452651515152
123613,12,19.5160984848485
125746,10,20.7433712121212
124062,10,22.4976325757576
123978,12,13.811553030303
120052,12,12.6302083333333
124745,12,14.8371212121212
122618,11,28.9767992424242
126453,9,20.4498106060606
124987,9,21.3233901515152
122772,9,20.8830492424242
125353,9,20.7859848484848
125839,10,18.6316287878788
125117,11,17.4862689393939
120451,11,17.8006628787879
123758,11,13.5606060606061
119470,12,19.282196969697
126387,10,19.921875
123112,12,20.4730113636364
126599,12,9.38141025641026
120551,11,11.5843621399177
121598,9,21.3328598484848
125847,9,23.0729166666667
126497,9,20.4024621212121
121533,9,22.2206439393939
125355,9,21.1339962121212
125296,9,21.6027462121212
121552,9,19.2874053030303
120881,9,20.6368371212121
121661,9,21.5814393939394
123620,9,24.202178030303
121656,9,21.657196969697
123334,10,21.6003787878788
125949,9,24.5075757575758
121562,9,21.4938446969697
126415,9,24.5075757575758
125073,9,23.108428030303
125915,11,15.7267992424242
120978,10,23.0601325757576
121938,10,20.3929924242424
120896,10,21.936553030303
123976,9,22.9640151515152
124061,10,21.5080492424242
121020,10,19.8887310606061
120895,10,21.7732007575758
125865,10,21.4043560606061
121644,10,20.0520833333333
120980,10,22.4124053030303
124931,10,24.7608901515152
123768,10,23.0871212121212
124880,10,23.0042613636364
120946,10,22.9829545454545
126579,10,19.3158143939394
125886,10,23.9488636363636
126799,12,12.3721590909091
121701,10,21.3399621212121
120975,10,21.0274621212121
124879,10,22.3011363636364
121022,10,22.9947916666667
125107,11,19.2599431818182
120480,11,22.7604166666667
125890,11,18.7599431818182
120507,11,17.1136363636364
123591,11,17.2443181818182
120539,11,18.6268939393939
123176,11,19.5714962121212
125938,11,20.3030303030303
120478,11,18.7097537878788
125037,11,15.5055147058824
124549,12,12.2964015151515
125144,11,20.3527462121212
122757,11,18.6410984848485
124720,12,13.1770833333333
123113,12,17.9398674242424
124425,12,23.7613636363636
121537,9,22.4644886363636
119849,12,15.0426136363636
125029,12,19.2850378787879
119651,12,18.8304924242424
119510,12,15.6032196969697
119692,12,15.8688446969697
124522,12,14.4621212121212
124911,12,17.3768939393939
124526,12,17.0980113636364
121004,10,23.6482007575758
121597,9,21.4891098484848
121540,9,21.4820075757576
123105,11,17.4479166666667
126601,10,18.6126893939394
120483,11,23.7163825757576
124743,10,17.6775568181818
120494,11,19.3375946969697
125300,10,17.9095643939394
120552,11,18.9891098484848
125038,12,21.6169507575758
121084,10,20.0236742424242
125226,12,15.6794871794872
126600,10,18.3925189393939
125830,10,19.6425189393939
119638,12,21.9933712121212
121608,9,22.7249053030303
126509,9,23.9464962121212
124940,11,31.4891098484848
124664,9,21.4180871212121
125741,10,21.8821022727273
121030,10,21.6216856060606
123174,10,22.8101325757576
120162,12,17.3532196969697
120610,11,18.8806818181818
120901,10,19.514678030303
121667,9,21.3257575757576
121814,12,17.4621212121212
124502,12,16.5648674242424
121550,9,20.6557765151515
123228,12,15.561553030303
120399,11,20.4805871212121
119885,12,22.4142992424242
125808,10,22.9095643939394
126485,9,21.077178030303
119652,12,7.92850378787879
125691,10,8.63821138211382
126793,9,21.0132575757576
125848,9,21.8229166666667
126431,9,23.5629734848485
121615,9,21.9649621212121
126451,9,21.2594696969697
124876,9,21.5364583333333
126544,9,21.3399621212121
121554,9,23.046875
125131,9,21.1316287878788
121623,9,21.4464962121212
125098,9,20.8191287878788
126488,9,18.8944128787879
124102,9,20.5800189393939
126493,9,19.7111742424242
124491,10,24.6496212121212
126472,9,24.5075757575758
126429,9,18.5274621212121
121654,9,20.8143939393939
122783,9,22.9711174242424
123651,10,26.2902462121212
125352,9,24.5075757575758
121627,9,22.1141098484848
123640,10,20.5208333333333
120953,10,18.9464962121212
120876,10,21.8868371212121
121046,10,20.9232954545455
121639,9,26.2760416666667
122697,9,22.5544507575758
125863,10,21.0274621212121
120877,10,25.9043560606061
123666,10,23.7736742424242
120936,10,20.0118371212121
122407,10,21.5246212121212
120941,10,21.0392992424242
120890,10,20.842803030303
120945,10,21.1955492424242
120357,11,18.3925189393939
125922,11,21.3044507575758
121590,10,23.9133522727273
125534,10,23.2788825757576
125789,10,21.5932765151515
125761,10,18.0445075757576
120977,10,20.407196969697
120517,11,18.5724431818182
121221,11,16.9649621212121
120461,11,15.7840909090909
125115,11,22.453125
125136,11,17.0705492424242
120454,11,17.1051136363636
125951,11,20.4928977272727
122228,11,21.3570075757576
120522,11,17.3224431818182
119453,12,18.4722222222222
123634,11,19.4081439393939
125277,11,19.0246212121212
125385,12,14.2140151515152
119925,12,14.157196969697
125347,12,19.829071969697
120033,12,15.3901515151515
120296,12,20.1467803030303
124518,12,13.1316287878788
123273,9,23.8541666666667
120593,12,17.1089015151515
120412,12,21.2949810606061
120587,12,13.7220643939394
120116,12,18.9341856060606
119783,12,17.6131628787879
119304,12,21.84375
125859,11,19.1576704545455
119366,12,17.8451704545455
125223,11,21.4796401515152
123225,12,18.7140151515152
123062,11,19.2424242424242
120481,11,19.6756628787879
120014,12,16.0577651515152
124590,12,15.2012310606061
125775,11,21.6519886363636
120968,10,21.0369318181818
125749,12,17.8375946969697
121577,9,21.5743371212121
121017,10,23.1178977272727
125186,11,22.4711174242424
126487,9,22.2774621212121
122780,10,23.4019886363636
122779,11,17.7249053030303
120531,11,22.3697916666667
121200,12,17.2632575757576
123224,12,16.7258522727273
120310,12,16.7613636363636
120469,11,22.5047348484848
125725,10,23.0089962121212
120617,12,19.2660984848485
123747,10,19.124053030303
122692,12,19.5714962121212
123234,9,22.1993371212121
119983,12,21.2428977272727
119320,12,14.7277462121212
123129,10,21.3683712121212
120447,11,19.9266098484848
126489,9,16.5672348484848
121036,10,19.6614583333333
121050,10,21.2097537878788
120974,10,21.5033143939394
120431,11,16.9649621212121
120362,11,20.3399621212121
124545,12,20.765625
123333,12,20.5137310606061
125812,9,22.2206439393939
121826,9,24.2092803030303
121632,9,21.2689393939394
121043,10,21.3991477272727
125163,11,18.389678030303
120518,11,16.0416666666667
124394,12,14.3782051282051
121361,12,15.1846590909091
124825,12,28.9767992424242
125387,11,28.9767992424242
124542,12,28.9767992424242
126005,12,14.0648674242424
122248,11,13.4493371212121
124213,11,16.0190476190476
124536,10,32.0880681818182
123262,10,32.0880681818182
120547,11,29.8101325757576
119264,12,30.4592803030303
124582,12,28.9767992424242
120900,10,19.3205492424242
124075,11,16.4607007575758
120446,11,17.047821969697
120525,11,18.9038825757576
119416,12,18.5861742424242
119209,12,19.0530303030303
119318,12,7.83012820512821
121647,9,23.0042613636364
126433,9,18.35
121559,9,20.5942234848485
121631,9,23.1605113636364
121674,9,21.3257575757576
122889,9,22.7604166666667
121666,9,21.5317234848485
121573,9,22.9166666666667
121625,9,22.0217803030303
125410,9,19.2495265151515
122940,9,21.0913825757576
124874,9,21.500946969697
120543,10,20.2035984848485
120893,10,20.764678030303
124017,10,23.9441287878788
123070,11,20.8645833333333
120898,10,23.3877840909091
121685,9,21.5956439393939
121601,9,22.2585227272727
122274,10,20.8120265151515
123665,10,22.2703598484848
120951,10,21.6027462121212
120996,10,19.0506628787879
125468,10,19.4223484848485
120956,10,20.3882575757576
121458,10,21.484375
125523,10,21.2263257575758
124935,10,20.1609848484848
121924,10,21.1955492424242
125753,10,21.4180871212121
120954,10,19.9692234848485
124080,11,23.5582386363636
122838,11,18.234375
125195,11,18.7362689393939
120376,11,16.3612689393939
123031,11,22.4370265151515
125420,11,16.3560606060606
120655,11,21.8773674242424
125142,11,20.8148674242424
125874,11,19.5336174242424
120401,11,23.2154356060606
121962,11,20.0591856060606
123226,12,15.2793560606061
124972,11,18.9067234848485
120398,11,15.7410037878788
124988,11,18.1699810606061
125150,11,18.7760416666667
120455,11,20.608428030303
125129,11,17.9354838709677
122179,12,6.44412878787879
124528,12,14.2069128787879
119243,12,24.0326704545455
126572,12,18.0511363636364
121777,12,16.9625946969697
123239,12,18.5838068181818
124404,12,15.8338068181818
119693,12,17.9644886363636
119485,12,18.6737689393939
124591,12,17.1732954545455
119805,12,18.40625
121544,9,18.1770833333333
125368,11,23.0440340909091
121572,9,23.0374053030303
121541,9,21.1339962121212
120972,10,23.7878787878788
120973,10,23.2930871212121
121515,12,20.8873106060606
120101,12,12.639678030303
120487,11,18.1652462121212
120549,11,22.3574810606061
125831,10,18.3925189393939
121026,10,18.0061904761905
121664,9,18.3214962121212
126447,9,22.0714962121212
120403,11,21.7750946969697
123254,12,13.9109848484848
124529,12,22.0260416666667
120948,10,23.1036931818182
121596,9,21.6098484848485
121616,9,22.3626893939394
121618,9,20.3929924242424
125090,12,18.6178977272727
125109,11,18.0568181818182
124695,12,10.2561553030303
123583,11,28.9767992424242
120448,11,28.9767992424242
119238,12,28.9767992424242
125742,10,20.8641098484848
123258,12,18.3617424242424
122700,12,18.4417613636364
121037,10,22.405303030303
120147,12,19.4010416666667
121542,9,20.5113636363636
126432,9,22.1922348484848
126483,9,22.9024621212121
126446,9,23.1676136363636
121670,9,21.8868371212121
121551,9,20.9848484848485
123172,9,24.5975378787879
125358,9,20.920928030303
123136,9,21.0179924242424
121673,9,20.8357007575758
121734,9,21.6169507575758
123221,9,21.500946969697
121014,10,20.9327651515152
126440,9,19.7916666666667
123566,9,21.2736742424242
121646,9,21.2547348484848
121547,9,22.8503787878788
126474,9,23.8044507575758
126427,9,23.0018939393939
123867,9,21.2594696969697
125295,10,20.8096590909091
121621,9,21.500946969697
123177,11,17.5733901515152
120938,10,19.9928977272727
121049,10,21.2452651515152
125866,10,24.5075757575758
121789,10,20.3574810606061
124029,10,18.5487689393939
125760,10,26.8229166666667
120902,10,19.6780303030303
126586,10,17.0430871212121
125867,11,19.8839962121212
125727,10,22.5426136363636
124878,10,23.3877840909091
122219,10,20.2438446969697
125736,10,20.2533143939394
124163,11,18.8470643939394
125159,11,19.8153409090909
120363,11,16.4057765151515
120096,11,17.1051136363636
120406,11,19.9621212121212
125182,11,26.9152462121212
121746,11,20.4308712121212
124162,11,17.7982954545455
121720,11,17.5383522727273
120521,11,20.8480113636364
119553,12,25.545928030303
120426,11,16.8773674242424
122249,11,22.4190340909091
120509,11,16.0061553030303
120650,11,18.8233901515152
120512,11,17.8267045454545
124588,12,10.9642857142857
124484,12,20.8802083333333
119995,12,14.6283143939394
119499,12,18.8309659090909
119856,12,16.9985795454545
120000,12,14.3106060606061
119218,12,16.6832386363636
119790,12,16.8863636363636
121778,9,23.3877840909091
124488,12,18.6178977272727
119680,12,17.6463068181818
122220,12,16.9289772727273
120216,12,23.2097537878788
119830,12,17.4739583333333
119938,12,15.8451704545455
119717,12,19.3035037878788
125747,10,21.2594696969697
120955,10,21.9933712121212
120550,11,20.8598484848485
125763,10,23.8541666666667
125732,10,19.8532196969697
120880,10,24.6212121212121
125970,12,16.5814393939394
124942,10,23.3783143939394
124403,12,24.7083333333333
124059,10,22.5236742424242
125840,11,20.8986742424242
121399,12,18.0572916666667
122243,12,15.0449810606061
120277,12,17.1619318181818
123675,12,23.328125
123120,9,22.0217803030303
125764,10,20.5255681818182
125779,10,18.6529356060606
125765,10,19.9668560606061
124347,12,12.5004734848485
126767,11,17.092803030303
124694,12,13.9360795454545
124160,12,17.4270833333333
125169,11,17.2945075757576
119941,12,30.4592803030303
120463,11,28.9767992424242
125362,11,28.9767992424242
125388,11,29.6775568181818
120408,11,15.1017992424242
124565,12,19.2403846153846
121617,9,21.9886363636364
124083,11,18.0587121212121
124161,11,15.2935606060606
124500,12,28.6922348484848
123576,11,18.3333333333333
120243,12,17.1661931818182
119872,12,14.5227272727273
125092,11,20.3016098484848
119450,12,16.3044507575758
125450,11,5.42664670658683
121693,9,21.2949810606061
126423,9,21.5388257575758
122353,9,23.0658143939394
126443,9,21.0890151515152
126480,9,20.6297348484848
121584,9,21.9128787878788
126437,9,21.2026515151515
126481,9,20.4592803030303
121619,9,19.6141098484848
125357,9,22.9166666666667
121906,9,22.7462121212121
121733,9,20.1183712121212
125466,9,20.7504734848485
124512,9,19.8745265151515
121543,9,21.4535984848485
120520,11,31.4616477272727
125869,10,22.9176136363636
124534,9,19.9952651515152
126587,9,23.6410984848485
121657,9,20.2296401515152
121642,9,21.500946969697
121600,9,20.2651515151515
122233,10,21.4962121212121
126708,10,20.1112689393939
123005,10,23.3641098484848
124937,10,22.0691287878788
124574,10,22.8787878787879
120961,10,22.4715909090909
120963,10,19.2732007575758
124067,10,21.7732007575758
120926,10,24.609375
121041,10,20.8925189393939
121648,9,21.0203598484848
125733,10,17.4621212121212
123690,10,21.936553030303
126588,11,16.5357142857143
121827,10,21.3754734848485
120899,10,19.5714962121212
125692,10,20.686553030303
120906,10,19.2850378787879
126746,10,22.7201704545455
125181,11,22.0075757575758
124428,11,20.5587121212121
124157,11,15.5989583333333
120879,10,26.7045454545455
125178,11,17.7230113636364
122352,10,20.9493371212121
121111,11,20.7694128787879
123748,12,16.2381628787879
124031,11,16.3399621212121
120688,11,20.0454545454545
125028,11,29.0033143939394
125145,11,14.6354166666667
120456,11,16.4180871212121
125158,11,16.8347537878788
125396,12,16.657196969697
120488,11,26.077178030303
124873,11,18.8612689393939
120158,12,14.2518939393939
124395,12,17.436553030303
123240,12,19.3200757575758
119195,12,21.2717803030303
124533,12,12.8882575757576
119480,12,15.0610795454545
125992,12,17.9805871212121
124652,12,20.4427083333333
122208,12,21.3181818181818
121795,12,14.5
119744,12,26.8423295454545
120649,12,18.9270833333333
124641,12,22.9166666666667
124043,12,17.8314393939394
119959,12,22.4190340909091
124255,12,16.5738636363636
120998,10,20.1538825757576
123128,10,18.9393939393939
119380,12,11.2878787878788
121679,9,20.4024621212121
126441,9,19.8555871212121
120131,12,15.5923295454545
119430,12,20.6723484848485
124332,12,22.4190340909091
124393,12,19.5430871212121
120083,12,17.5042613636364
126467,9,21.9223484848485
121032,10,19.6969696969697
121780,12,17.2320075757576
125885,10,17.8006628787879
120460,11,18.6178977272727
120473,11,24.453125
125102,11,21.6335227272727
122299,11,19.7561553030303
125398,11,18.8470643939394
122698,9,21.5317234848485
125977,9,22.8456439393939
124205,10,30.5658143939394
121561,9,18.5464015151515
121682,9,21.5317234848485
123593,9,21.4820075757576
121078,10,20.139678030303
124586,12,12.7864583333333
125196,12,17.8901515151515
124482,12,28.4659090909091
119413,12,18.6794507575758
119515,12,20.1235795454545
120126,12,25.5435606060606
120444,11,28.9767992424242
125889,11,17.4455492424242
124589,12,12.4621212121212
122696,10,32.0880681818182
126455,9,22.0620265151515
119832,12,20.4663825757576
124103,11,35.6344696969697
124587,12,11.3214285714286
119794,12,16.9739583333333
